year,district,active_parish_rows,active_unique_parishes,matched_parish_rows,matched_unique_parishes,matched_share,usable_1851_backbone
1910,New Forest,14,14,8,8,0.5714285714285714,1
1910,Newark,26,26,23,23,0.8846153846153846,1
1910,Newbury,18,18,13,13,0.7222222222222222,1
1910,Newcastle in Emlyn,24,24,17,17,0.7083333333333334,1
1910,Newcastle under Lyme,11,11,7,7,0.6363636363636364,1
1910,Newcastle upon Tyne,12,12,11,11,0.9166666666666666,1
1910,Newent,16,16,16,16,1.0,1
1910,Newmarket (1938-1989),22,22,20,20,0.9090909090909091,1
1910,Newmarket (to 1938),22,22,20,20,0.9090909090909091,1
1910,Newport M,41,41,31,31,0.7560975609756098,1
1910,Newport Pagnell,49,49,47,47,0.9591836734693877,1
1910,Newport S,17,17,12,12,0.7058823529411765,1
1910,Newton Abbot,37,37,30,30,0.8108108108108109,1
1910,Newtown,18,18,9,9,0.5,1
1910,North Bierley,16,16,0,0,0.0,0
1910,Northallerton,42,42,41,41,0.9761904761904762,1
1910,Northampton (1837-1923),16,16,13,13,0.8125,1
1910,Northampton (1936 onw),16,16,13,13,0.8125,1
1910,Northleach,29,29,28,28,0.9655172413793104,1
1910,Northwich,43,42,37,37,0.8604651162790697,1
1910,Norwich,1,1,0,0,0.0,0
1910,Nottingham,2,2,0,0,0.0,0
1910,Nuneaton,10,10,7,7,0.7,1
1910,Oakham,31,31,29,29,0.9354838709677419,1
1910,Okehampton,28,28,26,26,0.9285714285714286,1
1910,Oldham,5,5,4,4,0.8,1
1910,Ongar,26,26,23,23,0.8846153846153846,1
1910,Ormskirk,23,23,21,21,0.9130434782608695,1
1910,Orsett,18,18,16,16,0.8888888888888888,1
1910,Oswestry,15,15,8,8,0.5333333333333333,1
1910,Oundle,31,31,28,28,0.9032258064516129,1
1910,Oxford,9,9,8,8,0.8888888888888888,1
1910,Pateley Bridge,14,14,8,8,0.5714285714285714,1
1910,Patrington,27,27,25,25,0.9259259259259259,1
1910,Pembroke,31,31,25,25,0.8064516129032258,1
1910,Penrith,39,39,35,35,0.8974358974358975,1
1910,Penzance,23,23,19,19,0.8260869565217391,1
1910,Pershore,39,39,37,37,0.9487179487179487,1
1910,Peterborough,25,25,16,16,0.64,1
1910,Petersfield,15,15,12,12,0.8,1
1910,Pewsey,27,27,22,22,0.8148148148148148,1
1910,Pickering,24,24,20,20,0.8333333333333334,1
1910,Plymouth,1,1,0,0,0.0,0
1910,Plympton St Mary,19,19,16,16,0.8421052631578947,1
1910,Pocklington (1837-1937),47,47,37,37,0.7872340425531915,1
1910,Pocklington (1974 onw),47,47,37,37,0.7872340425531915,1
1910,Pontardawe,7,7,0,0,0.0,0
1910,Pontefract,18,18,14,14,0.7777777777777778,1
1910,Pontypool,24,24,16,16,0.6666666666666666,1
1910,Pontypridd,7,7,0,0,0.0,0
1910,Poole (1959 onw),5,5,3,3,0.6,1
1910,Poole (to 1958),5,5,3,3,0.6,1
1910,Poplar (to 1965),1,1,0,0,0.0,0
1910,Portsmouth (1900 onw),1,1,0,0,0.0,0
1910,Potterspury,15,15,13,13,0.8666666666666667,1
1910,Prescot,19,19,17,17,0.8947368421052632,1
1910,Preston,27,27,24,24,0.8888888888888888,1
1910,Prestwich,3,3,0,0,0.0,0
1910,Pwllheli (to 1937),33,33,17,17,0.5151515151515151,1
1910,Reading (1837-1974),1,1,0,0,0.0,0
1910,Redruth (to 1974),9,9,7,7,0.7777777777777778,1
1910,Reeth,7,7,6,6,0.8571428571428571,1
1910,Reigate,14,14,13,13,0.9285714285714286,1
1910,Rhayader,11,11,3,3,0.2727272727272727,1
1910,Ribble Valley,44,44,0,0,0.0,0
1910,Richmond Sry,6,6,5,5,0.8333333333333334,1
1910,Richmond Yk,41,41,37,37,0.9024390243902439,1
1910,Ringwood (to 1932),6,6,5,5,0.8333333333333334,1
1910,Ripon,38,38,33,33,0.868421052631579,1
1910,Risbridge,5,5,5,5,1.0,1
1910,Rochdale,6,6,0,0,0.0,0
1910,Rochford,28,28,27,27,0.9642857142857143,1
1910,Romford,12,12,8,8,0.6666666666666666,1
1910,Romney Marsh,19,19,17,17,0.8947368421052632,1
1910,Romsey (1837-1932),12,12,10,10,0.8333333333333334,1
1910,Romsey (1974 onw),12,12,10,10,0.8333333333333334,1
1910,Ross,31,31,23,23,0.7419354838709677,1
1910,Rothbury,65,65,55,55,0.8461538461538461,1
1910,Rotherham,26,26,22,22,0.8461538461538461,1
1910,Royston,40,40,40,40,1.0,1
1910,Rugby,40,40,38,38,0.95,1
1910,Runcorn,39,39,32,32,0.8205128205128205,1
1910,Ruthin,28,28,10,10,0.35714285714285715,1
1910,Rye,2,2,0,0,0.0,0
1910,Saddleworth,2,2,0,0,0.0,0
1910,Saffron Walden,24,24,22,22,0.9166666666666666,1
1910,Salford,4,4,4,4,1.0,1
1910,Scarborough,27,27,25,25,0.9259259259259259,1
1910,Sculcoates,16,16,12,12,0.75,1
1910,Sedbergh,3,3,1,1,0.3333333333333333,1
1910,Selby,28,28,24,24,0.8571428571428571,1
1910,Settle,31,31,26,26,0.8387096774193549,1
1910,Sevenoaks,20,19,17,16,0.85,1
1910,Shaftesbury,22,22,16,16,0.7272727272727273,1
1910,Shardlow,46,46,41,41,0.8913043478260869,1
1910,Sheffield,2,2,1,1,0.5,1
1910,Sheppey,8,8,5,5,0.625,1
1910,Shepton Mallet,25,25,22,22,0.88,1
1910,Sherborne,24,24,23,23,0.9583333333333334,1
1910,Shifnal,17,17,14,14,0.8235294117647058,1
1910,Shipston on Stour,35,35,35,35,1.0,1
1910,Skipton (to 1946),51,51,40,40,0.7843137254901961,1
1910,Skirlaugh,42,42,36,36,0.8571428571428571,1
1910,Sleaford (1974 onw),1,1,0,0,0.0,0
1910,Sleaford (to 1933),1,1,0,0,0.0,0
1910,Smallburgh,42,42,0,0,0.0,0
1910,Solihull,12,12,11,11,0.9166666666666666,1
1910,South Dorset,89,89,0,0,0.0,0
1910,South Molton,29,29,27,27,0.9310344827586207,1
1910,South Shields,8,8,3,3,0.375,1
1910,South Stoneham,13,13,7,7,0.5384615384615384,1
1910,Southam,25,25,24,24,0.96,1
1910,Southampton,8,8,6,6,0.75,1
1910,Southwark(1901 onw),4,4,0,0,0.0,0
1910,Southwell,58,58,56,56,0.9655172413793104,1
1910,Spilsby,2,2,0,0,0.0,0
1910,St Albans,9,9,4,4,0.4444444444444444,1
1910,St Asaph,23,23,9,9,0.391304347826087,1
1910,St Austell,16,16,13,13,0.8125,1
1910,St Columb,18,18,11,11,0.6111111111111112,1
1910,St Faiths,29,29,27,27,0.9310344827586207,1
1910,St Germans,15,15,10,10,0.6666666666666666,1
1910,St Ives,24,24,23,23,0.9583333333333334,1
1910,St Marylebone (1902-1977),1,1,0,0,0.0,0
1910,St Neots,28,28,23,23,0.8214285714285714,1
1910,St Olave Bermondsey (1902-1934),1,1,0,0,0.0,0
1910,St Pancras (1902-1977),1,1,0,0,0.0,0
1910,St Thomas,50,50,47,47,0.94,1
1910,Stafford,25,25,23,23,0.92,1
1910,Staines,13,13,13,13,1.0,1
1910,Stamford,14,14,13,13,0.9285714285714286,1
1910,Steyning,4,4,0,0,0.0,0
1910,Stockbridge (to 1932),16,16,14,14,0.875,1
1910,Stockport,12,12,8,8,0.6666666666666666,1
1910,Stockton (to 1938),17,17,15,15,0.8823529411764706,1
1910,Stoke upon Trent,5,5,1,1,0.2,1
1910,Stokesley,33,33,25,25,0.7575757575757576,1
1910,Stone,13,13,10,10,0.7692307692307693,1
1910,Stourbridge,11,11,9,9,0.8181818181818182,1
1910,Stow on the Wold,26,26,23,23,0.8846153846153846,1
1910,Stratford upon Avon,39,39,28,28,0.717948717948718,1
1910,Stratton,12,12,10,10,0.8333333333333334,1
1910,Strood (1885-1923),17,17,0,0,0.0,0
1910,Stroud (1837 onw),21,21,12,12,0.5714285714285714,1
1910,Sturminster (1959 to 1974),18,18,16,16,0.8888888888888888,1
1910,Sturminster (to 1958),18,18,16,16,0.8888888888888888,1
1910,Sudbury,19,19,16,16,0.8421052631578947,1
1910,Sunderland,8,8,7,7,0.875,1
1910,Swaffham,33,33,31,31,0.9393939393939394,1
1910,Swansea,6,6,2,2,0.3333333333333333,1
1910,Swindon,16,16,0,0,0.0,0
1910,Tadcaster,26,26,9,9,0.34615384615384615,1
1910,Tamworth,21,21,18,18,0.8571428571428571,1
1910,Taunton (1837-1974),40,40,33,33,0.825,1
1910,Taunton (1996 onw),40,40,33,33,0.825,1
1910,Tavistock,26,26,24,24,0.9230769230769231,1
1910,Teesdale,44,44,40,40,0.9090909090909091,1
1910,Tenbury,16,16,15,15,0.9375,1
1910,Tendring,33,33,32,32,0.9696969696969697,1
1910,Tenterden,10,10,9,9,0.9,1
1910,Tetbury,14,14,10,10,0.7142857142857143,1
1910,Tewkesbury,23,23,21,21,0.9130434782608695,1
1910,Thame,37,37,33,33,0.8918918918918919,1
1910,Thanet,16,16,9,9,0.5625,1
1910,Thetford,32,32,21,21,0.65625,1
1910,Thirsk,49,49,38,38,0.7755102040816326,1
1910,Thornbury,24,24,19,19,0.7916666666666666,1
1910,Thorne,5,5,5,5,1.0,1
1910,Thrapston,25,25,24,24,0.96,1
1910,Ticehurst,2,2,0,0,0.0,0
1910,Tisbury,20,20,19,19,0.95,1
1910,Tiverton,26,26,25,25,0.9615384615384616,1
1910,Todmorden,7,7,3,3,0.42857142857142855,1
1910,Tonbridge,12,12,7,7,0.5833333333333334,1
1910,Torrington,23,23,21,21,0.9130434782608695,1
1910,Totnes,27,27,24,24,0.8888888888888888,1
1910,Towcester,23,23,23,23,1.0,1
1910,Toxteth Park,1,1,0,0,0.0,0
1910,Tregaron,22,22,15,15,0.6818181818181818,1
1910,Truro,26,26,22,22,0.8461538461538461,1
1910,Tynemouth,25,25,20,20,0.8,1
1910,Uckfield,3,3,0,0,0.0,0
1910,Ulverston,30,30,19,19,0.6333333333333333,1
1910,Uppingham,33,33,32,32,0.9696969696969697,1
1910,Upton upon Severn,25,25,22,22,0.88,1
1910,Uttoxeter,23,23,16,16,0.6956521739130435,1
1910,Uxbridge,12,12,9,9,0.75,1
1910,Wakefield,24,24,15,15,0.625,1
1910,Wallingford,29,29,27,27,0.9310344827586207,1
1910,Walsall,8,8,6,6,0.75,1
1910,Walsingham,55,55,53,53,0.9636363636363636,1
1910,Wandsworth,1,1,0,0,0.0,0
1910,Wangford,1,1,0,0,0.0,0
1910,Wantage,34,34,33,33,0.9705882352941176,1
1910,Ware,17,17,11,11,0.6470588235294118,1
1910,Wareham,26,26,23,23,0.8846153846153846,1
1910,Warminster,20,20,17,17,0.85,1
1910,Warrington,13,13,7,7,0.5384615384615384,1
1910,Warwick (to 1932),34,34,29,29,0.8529411764705882,1
1910,Watford,10,10,3,3,0.3,1
1910,Wayland,31,31,23,23,0.7419354838709677,1
1910,Weardale,6,6,2,2,0.3333333333333333,1
1910,Wellingborough,26,26,26,26,1.0,1
1910,Wellington Sal,14,14,6,6,0.42857142857142855,1
1910,Wellington Som,24,24,23,23,0.9583333333333334,1
1910,Wells,19,19,17,17,0.8947368421052632,1
1910,Wem,13,13,9,9,0.6923076923076923,1
1910,Weobley,26,26,26,26,1.0,1
1910,West Ashford,12,12,12,12,1.0,1
1910,West Bromwich,4,4,2,2,0.5,1
1910,West Derby,26,26,20,20,0.7692307692307693,1
1910,West Ham,7,7,4,4,0.5714285714285714,1
1910,West Ward,22,22,17,17,0.7727272727272727,1
1910,Westbury,13,13,10,10,0.7692307692307693,1
1910,Westbury on Severn,14,14,13,13,0.9285714285714286,1
1910,Westhampnett,1,1,0,0,0.0,0
1910,Wetherby,37,37,0,0,0.0,0
1910,Weymouth (1959-97),17,17,16,16,0.9411764705882353,1
1910,Weymouth (to 1958),17,17,16,16,0.9411764705882353,1
1910,Wharfedale,33,33,0,0,0.0,0
1910,Wheatenhurst,13,13,11,11,0.8461538461538461,1
1910,Whitby,22,22,20,20,0.9090909090909091,1
1910,Whitchurch H,8,8,7,7,0.875,1
1910,Whitehaven,25,25,20,20,0.8,1
1910,Whittlesey,2,2,0,0,0.0,0
1910,Wigan,20,20,19,19,0.95,1
1910,Wigton,31,31,20,20,0.6451612903225806,1
1910,Willesden,1,1,0,0,0.0,0
1910,Williton,36,36,30,30,0.8333333333333334,1
1910,Wilton,22,22,16,16,0.7272727272727273,1
1910,Wimborne,29,29,21,21,0.7241379310344828,1
1910,Wincanton,37,37,36,36,0.972972972972973,1
1910,Winchcomb,27,27,25,25,0.9259259259259259,1
1910,Winchester,32,32,24,24,0.75,1
1910,Windsor,8,8,3,3,0.375,1
1910,Winslow,17,17,17,17,1.0,1
1910,Wirral (1837-1974),41,41,37,37,0.9024390243902439,1
1910,Wisbech,14,14,11,11,0.7857142857142857,1
1910,Witney,41,41,37,37,0.9024390243902439,1
1910,Wokingham,16,16,9,9,0.5625,1
1910,Wolstanton,10,10,1,1,0.1,1
1910,Wolverhampton,19,19,12,12,0.631578947368421,1
1910,Woodbridge,2,2,0,0,0.0,0
1910,Woodstock,35,35,30,30,0.8571428571428571,1
1910,Woolwich,1,1,0,0,0.0,0
1910,Worcester,4,4,0,0,0.0,0
1910,Worksop,29,29,26,26,0.896551724137931,1
1910,Wortley (1838-1974),20,20,18,18,0.9,1
1910,Wrexham (1837-1974),37,37,30,30,0.8108108108108109,1
1910,Wrexham (1996 onw),37,37,30,30,0.8108108108108109,1
1910,Wycombe,23,23,18,18,0.782608695652174,1
1910,Yarmouth (1837-1923),2,2,0,0,0.0,0
1910,Yeovil,40,40,34,34,0.85,1
1910,York (1837-1937),46,46,32,32,0.6956521739130435,1
1910,York (1938 onw),46,46,32,32,0.6956521739130435,1
1911,Aberayron,17,17,7,7,0.4117647058823529,1
1911,Abergavenny,26,26,14,14,0.5384615384615384,1
1911,Aberystwyth,30,30,22,22,0.7333333333333333,1
1911,Abingdon,34,34,25,25,0.7352941176470589,1
1911,Alcester,22,22,18,18,0.8181818181818182,1
1911,Alnwick,62,62,58,58,0.9354838709677419,1
1911,Alresford,19,19,19,19,1.0,1
1911,Alston,1,1,0,0,0.0,0
1911,Alton (1837 onw),23,23,19,19,0.8260869565217391,1
1911,Alverstoke,1,1,1,1,1.0,1
1911,Amersham,15,15,11,11,0.7333333333333333,1
1911,Amesbury,23,23,20,20,0.8695652173913043,1
1911,Ampthill,32,32,17,17,0.53125,1
1911,Andover,28,28,22,22,0.7857142857142857,1
1911,Anglesey (1837-1937),28,28,14,14,0.5,1
1911,Anglesey (1968-1974),28,28,14,14,0.5,1
1911,Ashbourne,60,60,52,52,0.8666666666666667,1
1911,Ashby de la Zouch,26,26,16,16,0.6153846153846154,1
1911,Ashton under Lyne (1848-1937),21,21,9,9,0.42857142857142855,1
1911,Aston (1837-1924),9,9,5,5,0.5555555555555556,1
1911,Atcham,49,49,40,40,0.8163265306122449,1
1911,Atherstone,16,16,16,16,1.0,1
1911,Auckland,35,35,27,27,0.7714285714285715,1
1911,Axbridge,42,42,37,37,0.8809523809523809,1
1911,Axminster,13,13,11,11,0.8461538461538461,1
1911,Aylesbury,40,40,36,36,0.9,1
1911,Aylsham,45,45,42,42,0.9333333333333333,1
1911,Aysgarth,15,15,0,0,0.0,0
1911,Bakewell (1839 onw),61,61,54,54,0.8852459016393442,1
1911,Bala,6,6,5,5,0.8333333333333334,1
1911,Banbury,50,50,47,47,0.94,1
1911,Bangor,29,29,18,18,0.6206896551724138,1
1911,Barnet,12,12,8,8,0.6666666666666666,1
1911,Barnsley,17,17,17,17,1.0,1
1911,Barnstaple,40,40,38,38,0.95,1
1911,Barrow in Furness (1876 onw),1,1,0,0,0.0,0
1911,Barrow upon Soar,31,31,28,28,0.9032258064516129,1
1911,Barton upon Irwell (1850-1934),10,10,5,5,0.5,1
1911,Basford,45,45,40,40,0.8888888888888888,1
1911,Basingstoke,39,39,36,36,0.9230769230769231,1
1911,Bath,20,20,17,17,0.85,1
1911,Battle,2,2,0,0,0.0,0
1911,Beaminster,25,25,24,24,0.96,1
1911,Bedale,33,33,17,17,0.5151515151515151,1
1911,Bedford,45,45,43,43,0.9555555555555556,1
1911,Bedwellty,5,5,0,0,0.0,0
1911,Belford,31,31,30,30,0.967741935483871,1
1911,Bellingham,28,28,25,25,0.8928571428571429,1
1911,Belper,34,34,30,30,0.8823529411764706,1
1911,Berkhampstead (1837-1939),11,11,7,7,0.6363636363636364,1
1911,Berwick,2,2,1,1,0.5,1
1911,Beverley (1837-1937),35,35,30,30,0.8571428571428571,1
1911,Beverley (1974 onw),35,35,30,30,0.8571428571428571,1
1911,Bicester,35,35,32,32,0.9142857142857143,1
1911,Bideford,17,17,17,17,1.0,1
1911,Biggleswade,27,27,26,26,0.9629629629629629,1
1911,Billericay,25,25,25,25,1.0,1
1911,Billesdon,38,38,34,34,0.8947368421052632,1
1911,Bingham,41,41,39,39,0.9512195121951219,1
1911,Birkenhead (1861-1998),6,6,0,0,0.0,0
1911,Birmingham (1837-1924),1,1,0,0,0.0,0
1911,Birmingham (1932 onw),1,1,0,0,0.0,0
1911,Bishops Stortford,21,21,19,19,0.9047619047619048,1
1911,Blaby,26,26,22,22,0.8461538461538461,1
1911,Blackburn,22,22,21,21,0.9545454545454546,1
1911,Blandford,34,34,31,31,0.9117647058823529,1
1911,Blean,13,13,8,8,0.6153846153846154,1
1911,Blofield,30,30,25,25,0.8333333333333334,1
1911,Bodmin,22,22,20,20,0.9090909090909091,1
1911,Bolton,10,10,8,8,0.8,1
1911,Bootle Cul,13,13,8,8,0.6153846153846154,1
1911,Bosmere,2,2,0,0,0.0,0
1911,Boston,1,1,0,0,0.0,0
1911,Brackley,28,28,25,25,0.8928571428571429,1
1911,Bradfield,30,30,24,24,0.8,1
1911,Bradford,1,1,1,1,1.0,1
1911,Bradford upon Avon,11,11,5,5,0.45454545454545453,1
1911,Braintree,25,25,14,14,0.56,1
1911,Bramley (1863-1925),2,2,0,0,0.0,0
1911,Brampton,17,17,14,14,0.8235294117647058,1
1911,Brecknock,43,43,23,23,0.5348837209302325,1
1911,Brentford,12,12,10,10,0.8333333333333334,1
1911,Bridge,23,23,19,19,0.8260869565217391,1
1911,Bridgend (1996 onw),55,55,47,47,0.8545454545454545,1
1911,Bridgend (to 1970),55,55,47,47,0.8545454545454545,1
1911,Bridgnorth,30,30,29,29,0.9666666666666667,1
1911,Bridgwater,40,40,36,36,0.9,1
1911,Bridlington (1837-1937),30,30,26,26,0.8666666666666667,1
1911,Bridlington (1974 onw),30,30,26,26,0.8666666666666667,1
1911,Bridport (1959 to 1997),19,19,17,17,0.8947368421052632,1
1911,Bridport (to 1958),19,19,17,17,0.8947368421052632,1
1911,Bristol,1,1,0,0,0.0,0
1911,Brixworth,36,36,33,33,0.9166666666666666,1
1911,Bromley,17,17,15,15,0.8823529411764706,1
1911,Bromsgrove,15,15,10,10,0.6666666666666666,1
1911,Bromyard,31,31,25,25,0.8064516129032258,1
1911,Buckingham,28,28,25,25,0.8928571428571429,1
1911,Bucklow,40,40,0,0,0.0,0
1911,Builth,34,34,23,23,0.6764705882352942,1
1911,Burnley,29,29,17,17,0.5862068965517241,1
1911,Burton upon Trent,50,50,47,47,0.94,1
1911,Bury,11,11,5,5,0.45454545454545453,1
1911,Bury St Edmunds,48,48,0,0,0.0,0
1911,Calne,8,8,6,6,0.75,1
1911,Cambridge (1837-1935),1,1,0,0,0.0,0
1911,Cambridge (1974 onw),1,1,0,0,0.0,0
1911,Camelford,14,14,14,14,1.0,1
1911,Cannock,22,22,0,0,0.0,0
1911,Canterbury,8,8,0,0,0.0,0
1911,Cardiff (1837-1974),37,37,27,27,0.7297297297297297,1
1911,Cardiff (1996 onw),37,37,27,27,0.7297297297297297,1
1911,Cardigan,28,28,22,22,0.7857142857142857,1
1911,Carlisle,17,17,11,11,0.6470588235294118,1
1911,Carmarthen,29,29,23,23,0.7931034482758621,1
1911,Carnarvon,17,17,9,9,0.5294117647058824,1
1911,Castle Ward,76,76,74,74,0.9736842105263158,1
1911,Catherington,6,6,5,5,0.8333333333333334,1
1911,Caxton,26,26,24,24,0.9230769230769231,1
1911,Chapel en le Frith,19,19,14,14,0.7368421052631579,1
1911,Chard,34,34,27,27,0.7941176470588235,1
1911,Cheadle,16,16,12,12,0.75,1
1911,Chelmsford,29,29,27,27,0.9310344827586207,1
1911,Cheltenham,13,13,12,12,0.9230769230769231,1
1911,Chepstow,39,39,34,34,0.8717948717948718,1
1911,Chertsey,10,10,8,8,0.8,1
1911,Cheshire East,75,75,0,0,0.0,0
1911,Chester,108,108,0,0,0.0,0
1911,Chester le Street,20,20,19,19,0.95,1
1911,Chesterfield,36,36,30,30,0.8333333333333334,1
1911,Chesterton,38,38,36,36,0.9473684210526315,1
1911,Chichester,1,1,0,0,0.0,0
1911,Chippenham,28,28,22,22,0.7857142857142857,1
1911,Chipping Norton,34,34,28,28,0.8235294117647058,1
1911,Chipping Sodbury,26,26,22,22,0.8461538461538461,1
1911,Chorley,26,26,26,26,1.0,1
1911,Chorlton,1,1,0,0,0.0,0
1911,Christchurch (1837-1925),7,7,3,3,0.42857142857142855,1
1911,Christchurch (1932-1974),7,7,3,3,0.42857142857142855,1
1911,Church Stretton,16,16,10,10,0.625,1
1911,Cirencester,33,33,30,30,0.9090909090909091,1
1911,Cleobury Mortimer,17,17,15,15,0.8823529411764706,1
1911,Clitheroe,34,34,28,28,0.8235294117647058,1
1911,Clun,19,19,16,16,0.8421052631578947,1
1911,Clutton,27,27,25,25,0.9259259259259259,1
1911,Cockermouth,51,51,41,41,0.803921568627451,1
1911,Colchester,1,1,0,0,0.0,0
1911,Congleton,31,31,30,30,0.967741935483871,1
1911,Conway (to 1937),16,16,7,7,0.4375,1
1911,Corwen,16,16,11,11,0.6875,1
1911,Coventry,3,3,0,0,0.0,0
1911,Cranbrook,6,6,6,6,1.0,1
1911,Crediton,30,30,28,28,0.9333333333333333,1
1911,Crickhowell,13,13,5,5,0.38461538461538464,1
1911,Cricklade,14,14,10,10,0.7142857142857143,1
1911,Croydon,10,10,10,10,1.0,1
1911,Cuckfield,4,4,0,0,0.0,0
1911,Darlington,40,40,37,37,0.925,1
1911,Dartford,20,20,20,20,1.0,1
1911,Daventry,28,28,25,25,0.8928571428571429,1
1911,Depwade,47,47,39,39,0.8297872340425532,1
1911,Derby,2,2,0,0,0.0,0
1911,Devizes,30,30,24,24,0.8,1
1911,Devonport,1,1,0,0,0.0,0
1911,Dewsbury,13,13,9,9,0.6923076923076923,1
1911,Docking,38,38,35,35,0.9210526315789473,1
1911,Dolgelly,15,15,9,9,0.6,1
1911,Doncaster,51,51,47,47,0.9215686274509803,1
1911,Dorchester,59,59,53,53,0.8983050847457628,1
1911,Dorking,9,9,8,8,0.8888888888888888,1
1911,Dover,21,21,18,18,0.8571428571428571,1
1911,Downham,34,34,30,30,0.8823529411764706,1
1911,Driffield,42,42,38,38,0.9047619047619048,1
1911,Droitwich,28,28,25,25,0.8928571428571429,1
1911,Droxford,14,14,11,11,0.7857142857142857,1
1911,Dudley (1913-35),5,5,4,4,0.8,1
1911,Dudley (1935-66),5,5,4,4,0.8,1
1911,Dudley (1966 onw),5,5,4,4,0.8,1
1911,Dudley (to 1912),5,5,4,4,0.8,1
1911,Dunmow,25,25,25,25,1.0,1
1911,Durham (1837-1938),32,32,24,24,0.75,1
1911,Dursley,10,10,10,10,1.0,1
1911,Easington,19,19,17,17,0.8947368421052632,1
1911,Easingwold,31,31,24,24,0.7741935483870968,1
1911,East Ashford,25,25,25,25,1.0,1
1911,East Grinstead,1,1,0,0,0.0,0
1911,East Preston,2,2,0,0,0.0,0
1911,East Retford,50,50,44,44,0.88,1
1911,East Stonehouse,1,1,1,1,1.0,1
1911,East Ward,32,32,22,22,0.6875,1
1911,Eastbourne,4,4,0,0,0.0,0
1911,Easthampstead (1837-1937),6,6,4,4,0.6666666666666666,1
1911,Easthampstead (1967-74),6,6,4,4,0.6666666666666666,1
1911,Eastry,31,31,31,31,1.0,1
1911,Ecclesall Bierlow,5,5,4,4,0.8,1
1911,Edmonton,7,7,2,2,0.2857142857142857,1
1911,Elham,22,22,18,18,0.8181818181818182,1
1911,Ellesmere,21,21,15,15,0.7142857142857143,1
1911,Ely,1,1,0,0,0.0,0
1911,Epping,19,19,16,16,0.8421052631578947,1
1911,Epsom,16,16,15,15,0.9375,1
1911,Erpingham,49,49,44,44,0.8979591836734694,1
1911,Eton,21,21,18,18,0.8571428571428571,1
1911,Evesham,30,30,25,25,0.8333333333333334,1
1911,Exeter,3,3,1,1,0.3333333333333333,1
1911,Falmouth,11,11,9,9,0.8181818181818182,1
1911,Fareham,11,11,7,7,0.6363636363636364,1
1911,Faringdon,29,29,25,25,0.8620689655172413,1
1911,Farnham,6,6,4,4,0.6666666666666666,1
1911,Faversham,28,28,22,22,0.7857142857142857,1
1911,Ffestiniog,14,14,10,10,0.7142857142857143,1
1911,Flegg,21,21,18,18,0.8571428571428571,1
1911,Foleshill,12,12,12,12,1.0,1
1911,Forden,23,23,0,0,0.0,0
1911,Fordingbridge,8,8,8,8,1.0,1
1911,Forehoe,23,23,21,21,0.9130434782608695,1
1911,Freebridge Lynn,33,33,31,31,0.9393939393939394,1
1911,Frome,29,29,25,25,0.8620689655172413,1
1911,Fylde,25,25,16,16,0.64,1
1911,Gainsborough,8,8,7,7,0.875,1
1911,Garstang,23,23,20,20,0.8695652173913043,1
1911,Gateshead,9,9,9,9,1.0,1
1911,Glendale,45,45,40,40,0.8888888888888888,1
1911,Glossop,4,4,0,0,0.0,0
1911,Gloucester (1837-1937),23,23,17,17,0.7391304347826086,1
1911,Gloucester (1974 onw),23,23,17,17,0.7391304347826086,1
1911,Godstone,15,15,14,14,0.9333333333333333,1
1911,Goole,16,16,12,12,0.75,1
1911,Gower,19,19,0,0,0.0,0
1911,Grantham (1837-1933),11,11,7,7,0.6363636363636364,1
1911,Grantham (1974 onw),11,11,7,7,0.6363636363636364,1
1911,Gravesend (1837-1941),2,2,2,2,1.0,1
1911,Gravesend (1980 onw),2,2,2,2,1.0,1
1911,Great Ouseburn,31,31,0,0,0.0,0
1911,Grimsby,26,26,0,0,0.0,0
1911,Guildford,20,20,14,14,0.7,1
1911,Guisborough,26,26,23,23,0.8846153846153846,1
1911,Hailsham,2,2,0,0,0.0,0
1911,Halifax,23,23,13,13,0.5652173913043478,1
1911,Halstead,17,17,14,14,0.8235294117647058,1
1911,Haltwhistle,17,17,16,16,0.9411764705882353,1
1911,Hambledon,15,15,14,14,0.9333333333333333,1
1911,Hardingstone,21,21,20,20,0.9523809523809523,1
1911,Hartismere,23,23,0,0,0.0,0
1911,Hartlepool (1859-1938),16,16,0,0,0.0,0
1911,Hartlepool (1967-74),16,16,0,0,0.0,0
1911,Hartlepool (1996 onw),16,16,0,0,0.0,0
1911,Hartley Wintney,20,20,11,11,0.55,1
1911,Haslingden,4,4,1,1,0.25,1
1911,Hastings (1837-1977),1,1,0,0,0.0,0
1911,Hatfield,8,8,6,6,0.75,1
1911,Havant,7,7,6,6,0.8571428571428571,1
1911,Haverfordwest,76,76,58,58,0.7631578947368421,1
1911,Hawarden,10,10,0,0,0.0,0
1911,Hay,25,25,17,17,0.68,1
1911,Hayfield,4,4,2,2,0.5,1
1911,Headington,22,22,17,17,0.7727272727272727,1
1911,Helmsley,49,49,40,40,0.8163265306122449,1
1911,Helston,18,18,16,16,0.8888888888888888,1
1911,Hemel Hempstead,7,7,6,6,0.8571428571428571,1
1911,Hemsworth,24,24,20,20,0.8333333333333334,1
1911,Hendon (1837-1947),10,10,7,7,0.7,1
1911,Hendon (1947-1999),10,10,7,7,0.7,1
1911,Henley,26,26,22,22,0.8461538461538461,1
1911,Henstead,37,37,32,32,0.8648648648648649,1
